iid,gender,pid,match,int_corr,samerace,dec_o,age,income,career,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1
488,1,476,0,0.31,0,0,29,,Management Consulting,3,3,3,9,5,1,1,1,8,8,8,8,8,8,8,8,3,15,20,20,20,5,20,5,10,7,10,8
488,1,477,0,-0.02,0,0,29,,Management Consulting,3,3,3,9,5,1,1,1,8,8,8,8,8,8,8,8,3,15,20,20,20,5,20,5,10,7,10,8
488,1,478,0,-0.19,0,0,29,,Management Consulting,3,3,3,9,5,1,1,1,8,8,8,8,8,8,8,8,3,15,20,20,20,5,20,5,10,7,10,8
488,1,479,0,-0.03,0,0,29,,Management Consulting,3,3,3,9,5,1,1,1,8,8,8,8,8,8,8,8,3,15,20,20,20,5,20,5,10,7,10,8
488,1,480,1,0.11,0,1,29,,Management Consulting,3,3,3,9,5,1,1,1,8,8,8,8,8,8,8,8,3,15,20,20,20,5,20,5,10,7,10,8
489,1,466,0,-0.03,1,0,28,,Business,7,7,7,9,9,9,6,9,9,6,6,9,9,9,7,6,5,20,10,20,20,20,0,6,8,8,9,10
489,1,467,1,0.06,1,1,28,,Business,7,7,7,9,9,9,6,9,9,6,6,9,9,9,7,6,5,20,10,20,20,20,0,6,8,8,9,10
489,1,468,0,-0.16,0,0,28,,Business,7,7,7,9,9,9,6,9,9,6,6,9,9,9,7,6,5,20,10,20,20,20,0,6,8,8,9,10
489,1,469,1,-0.17,0,1,28,,Business,7,7,7,9,9,9,6,9,9,6,6,9,9,9,7,6,5,20,10,20,20,20,0,6,8,8,9,10
489,1,470,1,0.26,0,1,28,,Business,7,7,7,9,9,9,6,9,9,6,6,9,9,9,7,6,5,20,10,20,20,20,0,6,8,8,9,10
489,1,471,1,0.04,0,1,28,,Business,7,7,7,9,9,9,6,9,9,6,6,9,9,9,7,6,5,20,10,20,20,20,0,6,8,8,9,10
489,1,472,0,0.25,0,0,28,,Business,7,7,7,9,9,9,6,9,9,6,6,9,9,9,7,6,5,20,10,20,20,20,0,6,8,8,9,10
489,1,473,0,0.07,0,1,28,,Business,7,7,7,9,9,9,6,9,9,6,6,9,9,9,7,6,5,20,10,20,20,20,0,6,8,8,9,10
489,1,474,1,-0.07,0,1,28,,Business,7,7,7,9,9,9,6,9,9,6,6,9,9,9,7,6,5,20,10,20,20,20,0,6,8,8,9,10
489,1,475,1,0.34,0,1,28,,Business,7,7,7,9,9,9,6,9,9,6,6,9,9,9,7,6,5,20,10,20,20,20,0,6,8,8,9,10
489,1,476,0,0.06,1,1,28,,Business,7,7,7,9,9,9,6,9,9,6,6,9,9,9,7,6,5,20,10,20,20,20,0,6,8,8,9,10
489,1,477,0,0.12,0,1,28,,Business,7,7,7,9,9,9,6,9,9,6,6,9,9,9,7,6,5,20,10,20,20,20,0,6,8,8,9,10
489,1,478,1,-0.07,1,1,28,,Business,7,7,7,9,9,9,6,9,9,6,6,9,9,9,7,6,5,20,10,20,20,20,0,6,8,8,9,10
489,1,479,0,-0.07,1,0,28,,Business,7,7,7,9,9,9,6,9,9,6,6,9,9,9,7,6,5,20,10,20,20,20,0,6,8,8,9,10
489,1,480,1,0.08,1,1,28,,Business,7,7,7,9,9,9,6,9,9,6,6,9,9,9,7,6,5,20,10,20,20,20,0,6,8,8,9,10
490,1,466,0,0.43,1,0,29,,writer/producer,3,1,2,7,7,7,6,2,5,9,9,8,10,9,8,7,4,30,15,20,10,10,15,3,7,6,8,6
490,1,467,1,0.7,1,1,29,,writer/producer,3,1,2,7,7,7,6,2,5,9,9,8,10,9,8,7,4,30,15,20,10,10,15,3,7,6,8,6
490,1,468,0,0.65,0,0,29,,writer/producer,3,1,2,7,7,7,6,2,5,9,9,8,10,9,8,7,4,30,15,20,10,10,15,3,7,6,8,6
490,1,469,0,0.23,0,0,29,,writer/producer,3,1,2,7,7,7,6,2,5,9,9,8,10,9,8,7,4,30,15,20,10,10,15,3,7,6,8,6
490,1,470,0,0.78,0,0,29,,writer/producer,3,1,2,7,7,7,6,2,5,9,9,8,10,9,8,7,4,30,15,20,10,10,15,3,7,6,8,6
490,1,471,0,0.59,0,0,29,,writer/producer,3,1,2,7,7,7,6,2,5,9,9,8,10,9,8,7,4,30,15,20,10,10,15,3,7,6,8,6
490,1,472,0,0.31,0,0,29,,writer/producer,3,1,2,7,7,7,6,2,5,9,9,8,10,9,8,7,4,30,15,20,10,10,15,3,7,6,8,6
490,1,473,0,0.91,0,1,29,,writer/producer,3,1,2,7,7,7,6,2,5,9,9,8,10,9,8,7,4,30,15,20,10,10,15,3,7,6,8,6
490,1,474,0,-0.04,0,0,29,,writer/producer,3,1,2,7,7,7,6,2,5,9,9,8,10,9,8,7,4,30,15,20,10,10,15,3,7,6,8,6
490,1,475,0,0.53,0,0,29,,writer/producer,3,1,2,7,7,7,6,2,5,9,9,8,10,9,8,7,4,30,15,20,10,10,15,3,7,6,8,6
490,1,476,0,0.11,1,0,29,,writer/producer,3,1,2,7,7,7,6,2,5,9,9,8,10,9,8,7,4,30,15,20,10,10,15,3,7,6,8,6
490,1,477,0,0.12,0,0,29,,writer/producer,3,1,2,7,7,7,6,2,5,9,9,8,10,9,8,7,4,30,15,20,10,10,15,3,7,6,8,6
490,1,478,0,0.15,1,0,29,,writer/producer,3,1,2,7,7,7,6,2,5,9,9,8,10,9,8,7,4,30,15,20,10,10,15,3,7,6,8,6
490,1,479,0,-0.09,1,0,29,,writer/producer,3,1,2,7,7,7,6,2,5,9,9,8,10,9,8,7,4,30,15,20,10,10,15,3,7,6,8,6
490,1,480,0,0.19,1,0,29,,writer/producer,3,1,2,7,7,7,6,2,5,9,9,8,10,9,8,7,4,30,15,20,10,10,15,3,7,6,8,6
491,1,466,0,0.35,0,0,29,,Investment Banker,9,2,9,9,9,8,9,7,9,8,2,7,8,8,9,9,6,30,10,25,20,8,7,7,7,7,7,7
491,1,467,1,0.61,0,1,29,,Investment Banker,9,2,9,9,9,8,9,7,9,8,2,7,8,8,9,9,6,30,10,25,20,8,7,7,7,7,7,7
491,1,468,0,0.47,0,0,29,,Investment Banker,9,2,9,9,9,8,9,7,9,8,2,7,8,8,9,9,6,30,10,25,20,8,7,7,7,7,7,7
491,1,469,1,-0.22,0,1,29,,Investment Banker,9,2,9,9,9,8,9,7,9,8,2,7,8,8,9,9,6,30,10,25,20,8,7,7,7,7,7,7
491,1,470,1,0.23,0,1,29,,Investment Banker,9,2,9,9,9,8,9,7,9,8,2,7,8,8,9,9,6,30,10,25,20,8,7,7,7,7,7,7
491,1,471,0,0.19,0,1,29,,Investment Banker,9,2,9,9,9,8,9,7,9,8,2,7,8,8,9,9,6,30,10,25,20,8,7,7,7,7,7,7
491,1,472,0,0.57,1,1,29,,Investment Banker,9,2,9,9,9,8,9,7,9,8,2,7,8,8,9,9,6,30,10,25,20,8,7,7,7,7,7,7
491,1,473,0,0.23,0,1,29,,Investment Banker,9,2,9,9,9,8,9,7,9,8,2,7,8,8,9,9,6,30,10,25,20,8,7,7,7,7,7,7
491,1,474,0,0.78,0,1,29,,Investment Banker,9,2,9,9,9,8,9,7,9,8,2,7,8,8,9,9,6,30,10,25,20,8,7,7,7,7,7,7
491,1,475,0,0.3,1,1,29,,Investment Banker,9,2,9,9,9,8,9,7,9,8,2,7,8,8,9,9,6,30,10,25,20,8,7,7,7,7,7,7
491,1,476,0,0.6,0,0,29,,Investment Banker,9,2,9,9,9,8,9,7,9,8,2,7,8,8,9,9,6,30,10,25,20,8,7,7,7,7,7,7
491,1,477,0,0.59,1,1,29,,Investment Banker,9,2,9,9,9,8,9,7,9,8,2,7,8,8,9,9,6,30,10,25,20,8,7,7,7,7,7,7
491,1,478,1,0.3,0,1,29,,Investment Banker,9,2,9,9,9,8,9,7,9,8,2,7,8,8,9,9,6,30,10,25,20,8,7,7,7,7,7,7
491,1,479,0,0.45,0,1,29,,Investment Banker,9,2,9,9,9,8,9,7,9,8,2,7,8,8,9,9,6,30,10,25,20,8,7,7,7,7,7,7
491,1,480,0,0.54,0,1,29,,Investment Banker,9,2,9,9,9,8,9,7,9,8,2,7,8,8,9,9,6,30,10,25,20,8,7,7,7,7,7,7
492,1,466,0,0.16,0,0,30,"22,173.00",acadeic,10,10,10,10,10,10,10,2,4,10,7,5,5,2,5,10,10,30,0,30,30,10,0,10,10,10,10,10
492,1,467,1,0.12,0,1,30,"22,173.00",acadeic,10,10,10,10,10,10,10,2,4,10,7,5,5,2,5,10,10,30,0,30,30,10,0,10,10,10,10,10
492,1,468,1,0.16,1,1,30,"22,173.00",acadeic,10,10,10,10,10,10,10,2,4,10,7,5,5,2,5,10,10,30,0,30,30,10,0,10,10,10,10,10
492,1,469,1,0.27,0,1,30,"22,173.00",acadeic,10,10,10,10,10,10,10,2,4,10,7,5,5,2,5,10,10,30,0,30,30,10,0,10,10,10,10,10
492,1,470,0,0.11,0,0,30,"22,173.00",acadeic,10,10,10,10,10,10,10,2,4,10,7,5,5,2,5,10,10,30,0,30,30,10,0,10,10,10,10,10
492,1,471,0,0.17,0,0,30,"22,173.00",acadeic,10,10,10,10,10,10,10,2,4,10,7,5,5,2,5,10,10,30,0,30,30,10,0,10,10,10,10,10
492,1,472,1,0.12,0,1,30,"22,173.00",acadeic,10,10,10,10,10,10,10,2,4,10,7,5,5,2,5,10,10,30,0,30,30,10,0,10,10,10,10,10
492,1,473,0,-0.16,0,1,30,"22,173.00",acadeic,10,10,10,10,10,10,10,2,4,10,7,5,5,2,5,10,10,30,0,30,30,10,0,10,10,10,10,10
492,1,474,1,0.32,0,1,30,"22,173.00",acadeic,10,10,10,10,10,10,10,2,4,10,7,5,5,2,5,10,10,30,0,30,30,10,0,10,10,10,10,10
492,1,475,1,0.09,0,1,30,"22,173.00",acadeic,10,10,10,10,10,10,10,2,4,10,7,5,5,2,5,10,10,30,0,30,30,10,0,10,10,10,10,10
492,1,476,0,0.27,0,1,30,"22,173.00",acadeic,10,10,10,10,10,10,10,2,4,10,7,5,5,2,5,10,10,30,0,30,30,10,0,10,10,10,10,10
492,1,477,0,0.32,0,1,30,"22,173.00",acadeic,10,10,10,10,10,10,10,2,4,10,7,5,5,2,5,10,10,30,0,30,30,10,0,10,10,10,10,10
492,1,478,0,0.35,0,0,30,"22,173.00",acadeic,10,10,10,10,10,10,10,2,4,10,7,5,5,2,5,10,10,30,0,30,30,10,0,10,10,10,10,10
492,1,479,0,0.54,0,0,30,"22,173.00",acadeic,10,10,10,10,10,10,10,2,4,10,7,5,5,2,5,10,10,30,0,30,30,10,0,10,10,10,10,10
492,1,480,1,0.54,0,1,30,"22,173.00",acadeic,10,10,10,10,10,10,10,2,4,10,7,5,5,2,5,10,10,30,0,30,30,10,0,10,10,10,10,10
493,1,466,0,-0.01,0,0,20,,politics,10,10,7,7,4,4,3,3,6,7,10,8,8,7,7,10,6,30,10,10,30,10,10,7,7,8,8,8
493,1,467,0,-0.01,0,1,20,,politics,10,10,7,7,4,4,3,3,6,7,10,8,8,7,7,10,6,30,10,10,30,10,10,7,7,8,8,8
493,1,468,0,0.07,0,1,20,,politics,10,10,7,7,4,4,3,3,6,7,10,8,8,7,7,10,6,30,10,10,30,10,10,7,7,8,8,8
493,1,469,1,0.67,1,1,20,,politics,10,10,7,7,4,4,3,3,6,7,10,8,8,7,7,10,6,30,10,10,30,10,10,7,7,8,8,8
493,1,470,0,0.01,1,0,20,,politics,10,10,7,7,4,4,3,3,6,7,10,8,8,7,7,10,6,30,10,10,30,10,10,7,7,8,8,8
493,1,471,0,0.2,1,0,20,,politics,10,10,7,7,4,4,3,3,6,7,10,8,8,7,7,10,6,30,10,10,30,10,10,7,7,8,8,8
493,1,472,0,-0.04,0,1,20,,politics,10,10,7,7,4,4,3,3,6,7,10,8,8,7,7,10,6,30,10,10,30,10,10,7,7,8,8,8
493,1,473,0,-0.09,1,1,20,,politics,10,10,7,7,4,4,3,3,6,7,10,8,8,7,7,10,6,30,10,10,30,10,10,7,7,8,8,8
493,1,474,0,-0.21,0,0,20,,politics,10,10,7,7,4,4,3,3,6,7,10,8,8,7,7,10,6,30,10,10,30,10,10,7,7,8,8,8
493,1,475,0,0.11,0,1,20,,politics,10,10,7,7,4,4,3,3,6,7,10,8,8,7,7,10,6,30,10,10,30,10,10,7,7,8,8,8
493,1,476,0,-0.05,0,0,20,,politics,10,10,7,7,4,4,3,3,6,7,10,8,8,7,7,10,6,30,10,10,30,10,10,7,7,8,8,8
493,1,477,0,0,0,1,20,,politics,10,10,7,7,4,4,3,3,6,7,10,8,8,7,7,10,6,30,10,10,30,10,10,7,7,8,8,8
493,1,478,0,-0.05,0,0,20,,politics,10,10,7,7,4,4,3,3,6,7,10,8,8,7,7,10,6,30,10,10,30,10,10,7,7,8,8,8
493,1,479,0,0.16,0,1,20,,politics,10,10,7,7,4,4,3,3,6,7,10,8,8,7,7,10,6,30,10,10,30,10,10,7,7,8,8,8
493,1,480,0,-0.14,0,1,20,,politics,10,10,7,7,4,4,3,3,6,7,10,8,8,7,7,10,6,30,10,10,30,10,10,7,7,8,8,8
494,1,466,0,0.25,1,0,30,"37,994.00",film and radio,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10,25,25,25,25,0,0,9,10,10,10,7
494,1,467,0,0.29,1,1,30,"37,994.00",film and radio,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10,25,25,25,25,0,0,9,10,10,10,7
494,1,468,1,0.26,0,1,30,"37,994.00",film and radio,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10,25,25,25,25,0,0,9,10,10,10,7
494,1,469,0,0.66,0,0,30,"37,994.00",film and radio,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10,25,25,25,25,0,0,9,10,10,10,7
494,1,470,0,0.68,0,0,30,"37,994.00",film and radio,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10,25,25,25,25,0,0,9,10,10,10,7
494,1,471,0,0.39,0,0,30,"37,994.00",film and radio,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10,25,25,25,25,0,0,9,10,10,10,7
494,1,472,0,0.42,0,1,30,"37,994.00",film and radio,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10,25,25,25,25,0,0,9,10,10,10,7
494,1,473,0,0.34,0,1,30,"37,994.00",film and radio,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10,25,25,25,25,0,0,9,10,10,10,7
494,1,474,1,-0.06,0,1,30,"37,994.00",film and radio,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10,25,25,25,25,0,0,9,10,10,10,7
494,1,475,0,0.5,0,0,30,"37,994.00",film and radio,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10,25,25,25,25,0,0,9,10,10,10,7
494,1,476,0,0.12,1,0,30,"37,994.00",film and radio,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10,25,25,25,25,0,0,9,10,10,10,7
494,1,477,0,0.29,0,1,30,"37,994.00",film and radio,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10,25,25,25,25,0,0,9,10,10,10,7
494,1,478,0,0.3,1,0,30,"37,994.00",film and radio,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10,25,25,25,25,0,0,9,10,10,10,7
494,1,479,0,0.27,1,0,30,"37,994.00",film and radio,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10,25,25,25,25,0,0,9,10,10,10,7
494,1,480,0,0.34,1,1,30,"37,994.00",film and radio,8,10,4,10,10,10,1,1,4,8,6,9,10,7,8,9,10,25,25,25,25,0,0,9,10,10,10,7
495,1,466,0,-0.05,0,0,32,"35,409.00",Film,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,20,20,20,15,15,10,7,7,7,8,9
495,1,467,1,-0.01,0,1,32,"35,409.00",Film,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,20,20,20,15,15,10,7,7,7,8,9
495,1,468,0,-0.07,1,0,32,"35,409.00",Film,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,20,20,20,15,15,10,7,7,7,8,9
495,1,469,0,-0.19,0,0,32,"35,409.00",Film,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,20,20,20,15,15,10,7,7,7,8,9
495,1,470,1,-0.18,0,1,32,"35,409.00",Film,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,20,20,20,15,15,10,7,7,7,8,9
495,1,471,0,-0.22,0,0,32,"35,409.00",Film,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,20,20,20,15,15,10,7,7,7,8,9
495,1,472,0,0.09,0,0,32,"35,409.00",Film,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,20,20,20,15,15,10,7,7,7,8,9
495,1,473,0,0.03,0,1,32,"35,409.00",Film,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,20,20,20,15,15,10,7,7,7,8,9
495,1,474,0,-0.04,0,0,32,"35,409.00",Film,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,20,20,20,15,15,10,7,7,7,8,9
495,1,475,0,0.09,0,0,32,"35,409.00",Film,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,20,20,20,15,15,10,7,7,7,8,9
495,1,476,0,-0.08,0,0,32,"35,409.00",Film,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,20,20,20,15,15,10,7,7,7,8,9
495,1,477,0,0.29,0,0,32,"35,409.00",Film,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,20,20,20,15,15,10,7,7,7,8,9
495,1,478,0,0.07,0,0,32,"35,409.00",Film,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,20,20,20,15,15,10,7,7,7,8,9
495,1,479,0,0.07,0,0,32,"35,409.00",Film,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,20,20,20,15,15,10,7,7,7,8,9
495,1,480,0,-0.19,0,0,32,"35,409.00",Film,7,5,6,7,5,6,7,7,6,5,6,7,7,6,5,5,6,20,20,20,15,15,10,7,7,7,8,9
496,0,502,0,-0.16,1,1,23,"23,707.00",researcher,8,1,8,7,7,7,8,1,1,7,3,3,3,5,5,5,5,20,30,20,20,10,0,5,8,6,9,8
496,0,503,0,0.24,0,1,23,"23,707.00",researcher,8,1,8,7,7,7,8,1,1,7,3,3,3,5,5,5,5,20,30,20,20,10,0,5,8,6,9,8
496,0,504,0,0.31,0,1,23,"23,707.00",researcher,8,1,8,7,7,7,8,1,1,7,3,3,3,5,5,5,5,20,30,20,20,10,0,5,8,6,9,8
496,0,505,1,0.48,1,1,23,"23,707.00",researcher,8,1,8,7,7,7,8,1,1,7,3,3,3,5,5,5,5,20,30,20,20,10,0,5,8,6,9,8
496,0,506,0,0.74,1,1,23,"23,707.00",researcher,8,1,8,7,7,7,8,1,1,7,3,3,3,5,5,5,5,20,30,20,20,10,0,5,8,6,9,8
496,0,507,0,0.58,1,0,23,"23,707.00",researcher,8,1,8,7,7,7,8,1,1,7,3,3,3,5,5,5,5,20,30,20,20,10,0,5,8,6,9,8
496,0,508,0,0.13,1,1,23,"23,707.00",researcher,8,1,8,7,7,7,8,1,1,7,3,3,3,5,5,5,5,20,30,20,20,10,0,5,8,6,9,8
497,0,502,0,-0.36,0,1,24,,biology industry,7,5,1,8,7,6,7,3,1,7,8,6,9,9,8,8,7,10,20,20,20,20,10,8,10,10,9,8
497,0,503,0,0.67,1,0,24,,biology industry,7,5,1,8,7,6,7,3,1,7,8,6,9,9,8,8,7,10,20,20,20,20,10,8,10,10,9,8
497,0,504,0,0.48,1,1,24,,biology industry,7,5,1,8,7,6,7,3,1,7,8,6,9,9,8,8,7,10,20,20,20,20,10,8,10,10,9,8
497,0,505,0,0.53,0,0,24,,biology industry,7,5,1,8,7,6,7,3,1,7,8,6,9,9,8,8,7,10,20,20,20,20,10,8,10,10,9,8
497,0,506,0,0.14,0,0,24,,biology industry,7,5,1,8,7,6,7,3,1,7,8,6,9,9,8,8,7,10,20,20,20,20,10,8,10,10,9,8
497,0,507,0,-0.06,0,0,24,,biology industry,7,5,1,8,7,6,7,3,1,7,8,6,9,9,8,8,7,10,20,20,20,20,10,8,10,10,9,8
497,0,508,0,-0.19,0,1,24,,biology industry,7,5,1,8,7,6,7,3,1,7,8,6,9,9,8,8,7,10,20,20,20,20,10,8,10,10,9,8
498,0,502,0,0.29,0,1,25,"33,772.00",scientist,3,1,5,7,3,3,6,6,9,8,9,6,8,8,8,3,1,18,18,18,18,18,10,8,9,10,9,10
498,0,503,0,0.14,1,0,25,"33,772.00",scientist,3,1,5,7,3,3,6,6,9,8,9,6,8,8,8,3,1,18,18,18,18,18,10,8,9,10,9,10
498,0,504,0,0.41,1,1,25,"33,772.00",scientist,3,1,5,7,3,3,6,6,9,8,9,6,8,8,8,3,1,18,18,18,18,18,10,8,9,10,9,10
498,0,505,0,-0.16,0,1,25,"33,772.00",scientist,3,1,5,7,3,3,6,6,9,8,9,6,8,8,8,3,1,18,18,18,18,18,10,8,9,10,9,10
498,0,506,0,-0.04,0,0,25,"33,772.00",scientist,3,1,5,7,3,3,6,6,9,8,9,6,8,8,8,3,1,18,18,18,18,18,10,8,9,10,9,10
498,0,507,0,-0.35,0,1,25,"33,772.00",scientist,3,1,5,7,3,3,6,6,9,8,9,6,8,8,8,3,1,18,18,18,18,18,10,8,9,10,9,10
498,0,508,0,0.25,0,1,25,"33,772.00",scientist,3,1,5,7,3,3,6,6,9,8,9,6,8,8,8,3,1,18,18,18,18,18,10,8,9,10,9,10
499,0,502,0,-0.46,0,1,26,"57,501.00",Professor,1,1,1,9,9,9,2,1,8,9,6,8,10,10,10,5,1,19,19,19,19,5,19,9,10,9,10,4
499,0,503,0,0.65,1,0,26,"57,501.00",Professor,1,1,1,9,9,9,2,1,8,9,6,8,10,10,10,5,1,19,19,19,19,5,19,9,10,9,10,4
499,0,504,1,0.59,1,1,26,"57,501.00",Professor,1,1,1,9,9,9,2,1,8,9,6,8,10,10,10,5,1,19,19,19,19,5,19,9,10,9,10,4
499,0,505,0,0.07,0,0,26,"57,501.00",Professor,1,1,1,9,9,9,2,1,8,9,6,8,10,10,10,5,1,19,19,19,19,5,19,9,10,9,10,4
499,0,506,0,0.24,0,0,26,"57,501.00",Professor,1,1,1,9,9,9,2,1,8,9,6,8,10,10,10,5,1,19,19,19,19,5,19,9,10,9,10,4
499,0,507,0,-0.1,0,0,26,"57,501.00",Professor,1,1,1,9,9,9,2,1,8,9,6,8,10,10,10,5,1,19,19,19,19,5,19,9,10,9,10,4
499,0,508,1,-0.06,0,1,26,"57,501.00",Professor,1,1,1,9,9,9,2,1,8,9,6,8,10,10,10,5,1,19,19,19,19,5,19,9,10,9,10,4
500,0,502,0,-0.46,0,1,25,"25,314.00",Epidemiologist,4,2,6,7,7,7,2,2,7,8,5,7,8,8,8,6,5,10,15,35,15,10,15,8,9,9,9,9
500,0,503,0,0.48,0,1,25,"25,314.00",Epidemiologist,4,2,6,7,7,7,2,2,7,8,5,7,8,8,8,6,5,10,15,35,15,10,15,8,9,9,9,9
500,0,504,0,0.47,0,1,25,"25,314.00",Epidemiologist,4,2,6,7,7,7,2,2,7,8,5,7,8,8,8,6,5,10,15,35,15,10,15,8,9,9,9,9
500,0,505,0,0.18,0,0,25,"25,314.00",Epidemiologist,4,2,6,7,7,7,2,2,7,8,5,7,8,8,8,6,5,10,15,35,15,10,15,8,9,9,9,9
500,0,506,0,0.26,0,1,25,"25,314.00",Epidemiologist,4,2,6,7,7,7,2,2,7,8,5,7,8,8,8,6,5,10,15,35,15,10,15,8,9,9,9,9
500,0,507,1,0.05,0,1,25,"25,314.00",Epidemiologist,4,2,6,7,7,7,2,2,7,8,5,7,8,8,8,6,5,10,15,35,15,10,15,8,9,9,9,9
500,0,508,0,0.11,0,1,25,"25,314.00",Epidemiologist,4,2,6,7,7,7,2,2,7,8,5,7,8,8,8,6,5,10,15,35,15,10,15,8,9,9,9,9
501,0,502,0,-0.4,0,1,26,"48,876.00",epidemiologist,5,4,8,8,9,9,6,1,3,9,7,9,9,9,10,7,6,30,10,20,10,10,20,8,9,8,9,9
501,0,503,0,0.72,1,1,26,"48,876.00",epidemiologist,5,4,8,8,9,9,6,1,3,9,7,9,9,9,10,7,6,30,10,20,10,10,20,8,9,8,9,9
501,0,504,1,0.61,1,1,26,"48,876.00",epidemiologist,5,4,8,8,9,9,6,1,3,9,7,9,9,9,10,7,6,30,10,20,10,10,20,8,9,8,9,9
501,0,505,0,0.63,0,0,26,"48,876.00",epidemiologist,5,4,8,8,9,9,6,1,3,9,7,9,9,9,10,7,6,30,10,20,10,10,20,8,9,8,9,9
501,0,506,0,0.47,0,0,26,"48,876.00",epidemiologist,5,4,8,8,9,9,6,1,3,9,7,9,9,9,10,7,6,30,10,20,10,10,20,8,9,8,9,9
501,0,507,0,0.31,0,0,26,"48,876.00",epidemiologist,5,4,8,8,9,9,6,1,3,9,7,9,9,9,10,7,6,30,10,20,10,10,20,8,9,8,9,9
501,0,508,0,-0.13,0,1,26,"48,876.00",epidemiologist,5,4,8,8,9,9,6,1,3,9,7,9,9,9,10,7,6,30,10,20,10,10,20,8,9,8,9,9
502,1,496,0,-0.16,1,0,26,,Business,8,8,9,6,5,5,10,9,8,7,8,6,9,5,8,3,4,40,20,20,20,0,0,7,7,9,9,9
502,1,497,0,-0.36,0,0,26,,Business,8,8,9,6,5,5,10,9,8,7,8,6,9,5,8,3,4,40,20,20,20,0,0,7,7,9,9,9
502,1,498,0,0.29,0,0,26,,Business,8,8,9,6,5,5,10,9,8,7,8,6,9,5,8,3,4,40,20,20,20,0,0,7,7,9,9,9
502,1,499,0,-0.46,0,0,26,,Business,8,8,9,6,5,5,10,9,8,7,8,6,9,5,8,3,4,40,20,20,20,0,0,7,7,9,9,9
502,1,500,0,-0.46,0,0,26,,Business,8,8,9,6,5,5,10,9,8,7,8,6,9,5,8,3,4,40,20,20,20,0,0,7,7,9,9,9
502,1,501,0,-0.4,0,0,26,,Business,8,8,9,6,5,5,10,9,8,7,8,6,9,5,8,3,4,40,20,20,20,0,0,7,7,9,9,9
503,1,496,0,0.24,0,0,25,"34,870.00",Scientist,2,4,4,8,8,8,7,5,2,6,5,7,8,9,9,7,7,30,30,40,0,0,0,7,9,4,10,5
503,1,497,0,0.67,1,0,25,"34,870.00",Scientist,2,4,4,8,8,8,7,5,2,6,5,7,8,9,9,7,7,30,30,40,0,0,0,7,9,4,10,5
503,1,498,0,0.14,1,0,25,"34,870.00",Scientist,2,4,4,8,8,8,7,5,2,6,5,7,8,9,9,7,7,30,30,40,0,0,0,7,9,4,10,5
503,1,499,0,0.65,1,0,25,"34,870.00",Scientist,2,4,4,8,8,8,7,5,2,6,5,7,8,9,9,7,7,30,30,40,0,0,0,7,9,4,10,5
503,1,500,0,0.48,0,0,25,"34,870.00",Scientist,2,4,4,8,8,8,7,5,2,6,5,7,8,9,9,7,7,30,30,40,0,0,0,7,9,4,10,5
503,1,501,0,0.72,1,0,25,"34,870.00",Scientist,2,4,4,8,8,8,7,5,2,6,5,7,8,9,9,7,7,30,30,40,0,0,0,7,9,4,10,5
504,1,496,0,0.31,0,0,23,"35,848.00",consultant,1,1,2,4,4,4,8,1,3,6,1,5,6,7,7,3,1,30,0,30,15,15,10,7,5,6,8,8
504,1,497,0,0.48,1,0,23,"35,848.00",consultant,1,1,2,4,4,4,8,1,3,6,1,5,6,7,7,3,1,30,0,30,15,15,10,7,5,6,8,8
